"Language_ID","Feature","Value"
"kas1","IAHQ",0
"kas1","IH",0
"kas1","Q",0
"kas1","S",0
"kas1","SIAHQ",1
"kas1","V",0
"kas1","VS",0
"kas1","VSI",0
"kee1","A",0
"kee1","H",0
"kee1","HQ",0
"kee1","I",0
"kee1","IA",0
"kee1","IAHQ",1
"kee1","IH",0
"kee1","Q",0
"kee1","S",0
"kee1","SIAHQ",0
"kee1","V",0
"kee1","VS",1
"kee1","VSI",0
"ket1","A",0
"ket1","H",0
"ket1","HQ",0
"ket1","I",0
"ket1","IA",0
"ket1","IAHQ",0
"ket1","IH",0
"ket1","Q",0
"ket1","S",0
"ket1","SIAHQ",0
"ket1","V",0
"ket1","VS",0
"ket1","VSI",0
"khi1","A",0
"khi1","H",0
"khi1","HQ",1
"khi1","I",0
"khi1","IA",1
"khi1","IAHQ",0
"khi1","IH",0
"khi1","Q",0
"khi1","S",1
"khi1","SIAHQ",0
"khi1","V",1
"khi1","VS",0
"khi1","VSI",0
"kur1","A",0
"kur1","H",0
"kur1","HQ",0
"kur1","I",0
"kur1","IA",0
"kur1","IAHQ",0
"kur1","IH",0
"kur1","Q",0
"kur1","S",0
"kur1","SIAHQ",0
"kur1","V",0
"kur1","VS",1
"kur1","VSI",0
"lal1","A",0
"lal1","H",0
"lal1","HQ",0
"lal1","I",0
"lal1","IA",0
"lal1","IAHQ",0
"lal1","IH",0
"lal1","Q",0
"lal1","S",0
"lal1","SIAHQ",0
"lal1","V",0
"lal1","VS",1
"lal1","VSI",0
"lat1","A",0
"lat1","H",0
"lat1","HQ",1
"lat1","I",0
"lat1","IA",0
"lat1","IAHQ",0
"lat1","IH",0
"lat1","Q",0
"lat1","S",0
"lat1","SIAHQ",0
"lat1","V",0
"lat1","VS",0
"lat1","VSI",0
"lez1","A",0
"lez1","H",0
"lez1","HQ",1
"lez1","I",0
"lez1","IA",0
"lez1","IAHQ",0
"lez1","IH",0
"lez1","Q",0
"lez1","S",0
"lez1","SIAHQ",0
"lez1","V",0
"lez1","VS",0
"lez1","VSI",0
"liv1","A",0
"liv1","H",0
"liv1","HQ",1
"liv1","I",0
"liv1","IA",0
"liv1","IAHQ",0
"liv1","IH",0
"liv1","Q",0
"liv1","S",0
"liv1","SIAHQ",0
"liv1","V",0
"liv1","VS",0
"liv1","VSI",0
"lma1","A",0
"lma1","H",0
"lma1","HQ",0
"lma1","I",0
"lma1","IA",0
"lma1","IAHQ",1
"lma1","IH",0
"lma1","Q",0
"lma1","S",0
"lma1","SIAHQ",0
"lma1","V",0
"lma1","VS",0
"lma1","VSI",0
"luk1","A",0
"luk1","H",0
"luk1","HQ",1
"luk1","I",0
"luk1","IA",1
"luk1","IAHQ",0
"luk1","IH",0
"luk1","Q",0
"luk1","S",0
"luk1","SIAHQ",0
"luk1","V",0
"luk1","VS",1
"luk1","VSI",0
"mac1","A",0
"mac1","H",0
"mac1","HQ",0
"mac1","I",0
"mac1","IA",0
"mac1","IAHQ",1
"mac1","IH",0
"mac1","Q",0
"mac1","S",0
"mac1","SIAHQ",0
"mac1","V",0
"mac1","VS",1
"mac1","VSI",0
"man1","A",0
"man1","H",0
"man1","HQ",0
"man1","I",0
"man1","IA",0
"man1","IAHQ",0
"man1","IH",0
"man1","Q",0
"man1","S",0
"man1","SIAHQ",0
"man1","V",0
"man1","VS",0
"man1","VSI",0
"meg1","A",0
"meg1","H",0
"meg1","HQ",0
"meg1","I",0
"meg1","IA",0
"meg1","IAHQ",1
"meg1","IH",0
"meg1","Q",0
"meg1","S",0
"meg1","SIAHQ",0
"meg1","V",0
"meg1","VS",1
"meg1","VSI",0
"meg2","A",0
"meg2","H",0
"meg2","HQ",0
"meg2","I",0
"meg2","IA",0
"meg2","IAHQ",0
"meg2","IH",0
"meg2","Q",0
"meg2","S",0
"meg2","SIAHQ",1
"meg2","V",0
"meg2","VS",0
"meg2","VSI",0
"men1","A",0
"men1","H",0
"men1","HQ",0
"men1","I",0
"men1","IA",0
"men1","IAHQ",1
"men1","IH",0
"men1","Q",0
"men1","S",0
"men1","SIAHQ",0
"men1","V",0
"men1","VS",1
"men1","VSI",0
"min1","A",0
"min1","H",0
"min1","HQ",1
"min1","I",0
"min1","IA",0
"min1","IAHQ",0
"min1","IH",0
"min1","Q",0
"min1","S",1
"min1","SIAHQ",0
"min1","V",1
"min1","VS",0
"min1","VSI",0
"nam1","A",0
"nam1","H",0
"nam1","HQ",0
"nam1","I",0
"nam1","IA",0
"nam1","IAHQ",1
"nam1","IH",0
"nam1","Q",0
"nam1","S",0
"nam1","SIAHQ",0
"nam1","V",0
"nam1","VS",1
"nam1","VSI",0
"nca1","A",0
"nca1","H",0
"nca1","HQ",1
"nca1","I",0
"nca1","IA",1
"nca1","IAHQ",0
"nca1","IH",0
"nca1","Q",0
"nca1","S",0
"nca1","SIAHQ",0
"nca1","V",0
"nca1","VS",1
"nca1","VSI",0
"nch1","A",0
"nch1","H",0
"nch1","HQ",0
"nch1","I",0
"nch1","IA",0
"nch1","IAHQ",0
"nch1","IH",0
"nch1","Q",0
"nch1","S",0
"nch1","SIAHQ",0
"nch1","V",0
"nch1","VS",0
"nch1","VSI",0
"nde1","A",1
"nde1","H",0
"nde1","HQ",1
"nde1","I",1
"nde1","IA",0
"nde1","IAHQ",0
"nde1","IH",0
"nde1","Q",0
"nde1","S",0
"nde1","SIAHQ",0
"nde1","V",1
"nde1","VS",0
"nde1","VSI",0
"nee1","A",1
"nee1","H",0
"nee1","HQ",1
"nee1","I",1
"nee1","IA",0
"nee1","IAHQ",0
"nee1","IH",0
"nee1","Q",0
"nee1","S",0
"nee1","SIAHQ",0
"nee1","V",1
"nee1","VS",0
"nee1","VSI",0
"nga1","A",0
"nga1","H",0
"nga1","HQ",1
"nga1","I",0
"nga1","IA",0
"nga1","IAHQ",0
"nga1","IH",0
"nga1","Q",0
"nga1","S",0
"nga1","SIAHQ",0
"nga1","V",0
"nga1","VS",0
"nga1","VSI",0
"nsi1","A",0
"nsi1","H",0
"nsi1","HQ",0
"nsi1","I",0
"nsi1","IA",0
"nsi1","IAHQ",0
"nsi1","IH",0
"nsi1","Q",0
"nsi1","S",0
"nsi1","SIAHQ",1
"nsi1","V",0
"nsi1","VS",0
"nsi1","VSI",0
"nte1","A",0
"nte1","H",0
"nte1","HQ",1
"nte1","I",0
"nte1","IA",0
"nte1","IAHQ",0
"nte1","IH",0
"nte1","Q",0
"nte1","S",0
"nte1","SIAHQ",0
"nte1","V",0
"nte1","VS",0
"nte1","VSI",0
"ntu1","A",1
"ntu1","H",0
"ntu1","HQ",1
"ntu1","I",1
"ntu1","IA",0
"ntu1","IAHQ",0
"ntu1","IH",0
"ntu1","Q",0
"ntu1","S",1
"ntu1","SIAHQ",0
"ntu1","V",1
"ntu1","VS",0
"ntu1","VSI",0
"nty1","A",0
"nty1","H",0
"nty1","HQ",0
"nty1","I",0
"nty1","IA",0
"nty1","IAHQ",0
"nty1","IH",0
"nty1","Q",0
"nty1","S",0
"nty1","SIAHQ",1
"nty1","V",0
"nty1","VS",0
"nty1","VSI",0
"oco1","A",0
"oco1","H",0
"oco1","HQ",1
"oco1","I",0
"oco1","IA",0
"oco1","IAHQ",0
"oco1","IH",0
"oco1","Q",0
"oco1","S",0
"oco1","SIAHQ",0
"oco1","V",0
"oco1","VS",0
"oco1","VSI",0
"oet1","A",1
"oet1","H",0
"oet1","HQ",1
"oet1","I",1
"oet1","IA",0
"oet1","IAHQ",0
"oet1","IH",0
"oet1","Q",0
"oet1","S",0
"oet1","SIAHQ",0
"oet1","V",0
"oet1","VS",0
"oet1","VSI",0
"omi1","A",0
"omi1","H",0
"omi1","HQ",0
"omi1","I",0
"omi1","IA",0
"omi1","IAHQ",1
"omi1","IH",0
"omi1","Q",0
"omi1","S",0
"omi1","SIAHQ",0
"omi1","V",0
"omi1","VS",1
"omi1","VSI",0
"omi2","A",0
"omi2","H",0
"omi2","HQ",1
"omi2","I",0
"omi2","IA",0
"omi2","IAHQ",0
"omi2","IH",0
"omi2","Q",0
"omi2","S",0
"omi2","SIAHQ",0
"omi2","V",0
"omi2","VS",0
"omi2","VSI",0
"omo1","A",1
"omo1","H",1
"omo1","HQ",0
"omo1","I",1
"omo1","IA",0
"omo1","IAHQ",0
"omo1","IH",0
"omo1","Q",1
"omo1","S",1
"omo1","SIAHQ",0
"omo1","V",1
"omo1","VS",0
"omo1","VSI",0
"omo2","A",0
"omo2","H",0
"omo2","HQ",1
"omo2","I",0
"omo2","IA",1
"omo2","IAHQ",0
"omo2","IH",0
"omo2","Q",0
"omo2","S",1
"omo2","SIAHQ",0
"omo2","V",1
"omo2","VS",0
"omo2","VSI",0
"ona1","A",0
"ona1","H",0
"ona1","HQ",0
"ona1","I",0
"ona1","IA",0
"ona1","IAHQ",1
"ona1","IH",0
"ona1","Q",0
"ona1","S",1
"ona1","SIAHQ",0
"ona1","V",1
"ona1","VS",0
"ona1","VSI",0
"one1","A",0
"one1","H",0
"one1","HQ",1
"one1","I",0
"one1","IA",0
"one1","IAHQ",0
"one1","IH",0
"one1","Q",0
"one1","S",0
"one1","SIAHQ",0
"one1","V",0
"one1","VS",0
"one1","VSI",0
"ong1","A",0
"ong1","H",0
"ong1","HQ",1
"ong1","I",0
"ong1","IA",0
"ong1","IAHQ",0
"ong1","IH",0
"ong1","Q",0
"ong1","S",1
"ong1","SIAHQ",0
"ong1","V",1
"ong1","VS",0
"ong1","VSI",0
"opa1","A",0
"opa1","H",0
"opa1","HQ",1
"opa1","I",0
"opa1","IA",0
"opa1","IAHQ",0
"opa1","IH",0
"opa1","Q",0
"opa1","S",1
"opa1","SIAHQ",0
"opa1","V",1
"opa1","VS",0
"opa1","VSI",0
"opi1","A",0
"opi1","H",0
"opi1","HQ",1
"opi1","I",0
"opi1","IA",1
"opi1","IAHQ",0
"opi1","IH",0
"opi1","Q",0
"opi1","S",0
"opi1","SIAHQ",0
"opi1","V",0
"opi1","VS",1
"opi1","VSI",0
"ora1","A",0
"ora1","H",0
"ora1","HQ",1
"ora1","I",0
"ora1","IA",1
"ora1","IAHQ",0
"ora1","IH",0
"ora1","Q",0
"ora1","S",0
"ora1","SIAHQ",0
"ora1","V",0
"ora1","VS",1
"ora1","VSI",0
"ora2","A",0
"ora2","H",1
"ora2","HQ",0
"ora2","I",0
"ora2","IA",1
"ora2","IAHQ",0
"ora2","IH",0
"ora2","Q",1
"ora2","S",0
"ora2","SIAHQ",0
"ora2","V",0
"ora2","VS",1
"ora2","VSI",0
"ota1","A",0
"ota1","H",1
"ota1","HQ",0
"ota1","I",0
"ota1","IA",0
"ota1","IAHQ",0
"ota1","IH",0
"ota1","Q",1
"ota1","S",0
"ota1","SIAHQ",0
"ota1","V",0
"ota1","VS",0
"ota1","VSI",0
"oya1","A",0
"oya1","H",0
"oya1","HQ",0
"oya1","I",0
"oya1","IA",0
"oya1","IAHQ",1
"oya1","IH",0
"oya1","Q",0
"oya1","S",0
"oya1","SIAHQ",0
"oya1","V",0
"oya1","VS",1
"oya1","VSI",0
"pda1","A",1
"pda1","H",0
"pda1","HQ",1
"pda1","I",1
"pda1","IA",0
"pda1","IAHQ",0
"pda1","IH",0
"pda1","Q",0
"pda1","S",1
"pda1","SIAHQ",0
"pda1","V",1
"pda1","VS",0
"pda1","VSI",0
"per1","A",0
"per1","H",0
"per1","HQ",0
"per1","I",0
"per1","IA",0
"per1","IAHQ",0
"per1","IH",0
"per1","Q",0
"per1","S",0
"per1","SIAHQ",0
"per1","V",0
"per1","VS",0
"per1","VSI",0
"ram1","A",0
"ram1","H",0
"ram1","HQ",0
"ram1","I",0
"ram1","IA",0
"ram1","IAHQ",0
"ram1","IH",0
"ram1","Q",0
"ram1","S",0
"ram1","SIAHQ",0
"ram1","V",0
"ram1","VS",0
"ram1","VSI",0
"ree1","A",0
"ree1","H",0
"ree1","HQ",0
"ree1","I",0
"ree1","IA",0
"ree1","IAHQ",1
"ree1","IH",0
"ree1","Q",0
"ree1","S",0
"ree1","SIAHQ",0
"ree1","V",0
"ree1","VS",0
"ree1","VSI",0
"ret1","A",0
"ret1","H",0
"ret1","HQ",1
"ret1","I",0
"ret1","IA",1
"ret1","IAHQ",0
"ret1","IH",0
"ret1","Q",0
"ret1","S",0
"ret1","SIAHQ",0
"ret1","V",0
"ret1","VS",1
"ret1","VSI",0
"rew1","A",0
"rew1","H",0
"rew1","HQ",0
"rew1","I",0
"rew1","IA",0
"rew1","IAHQ",0
"rew1","IH",0
"rew1","Q",0
"rew1","S",0
"rew1","SIAHQ",0
"rew1","V",0
"rew1","VS",0
"rew1","VSI",0
"rou1","A",0
"rou1","H",0
"rou1","HQ",0
"rou1","I",0
"rou1","IA",0
"rou1","IAHQ",0
"rou1","IH",0
"rou1","Q",0
"rou1","S",0
"rou1","SIAHQ",0
"rou1","V",0
"rou1","VS",0
"rou1","VSI",0
"rui1","A",0
"rui1","H",0
"rui1","HQ",1
"rui1","I",0
"rui1","IA",0
"rui1","IAHQ",0
"rui1","IH",0
"rui1","Q",0
"rui1","S",0
"rui1","SIAHQ",0
"rui1","V",0
"rui1","VS",0
"rui1","VSI",0
"rus1","A",0
"rus1","H",0
"rus1","HQ",0
"rus1","I",0
"rus1","IA",0
"rus1","IAHQ",0
"rus1","IH",0
"rus1","Q",0
"rus1","S",0
"rus1","SIAHQ",0
"rus1","V",0
"rus1","VS",0
"rus1","VSI",0
"san1","A",0
"san1","H",0
"san1","HQ",1
"san1","I",0
"san1","IA",1
"san1","IAHQ",0
"san1","IH",0
"san1","Q",0
"san1","S",1
"san1","SIAHQ",0
"san1","V",1
"san1","VS",0
"san1","VSI",0
"saw1","A",0
"saw1","H",0
"saw1","HQ",0
"saw1","I",0
"saw1","IA",0
"saw1","IAHQ",0
"saw1","IH",0
"saw1","Q",0
"saw1","S",0
"saw1","SIAHQ",0
"saw1","V",0
"saw1","VS",0
"saw1","VSI",0
"ser1","A",0
"ser1","H",0
"ser1","HQ",0
"ser1","I",0
"ser1","IA",0
"ser1","IAHQ",1
"ser1","IH",0
"ser1","Q",0
"ser1","S",0
"ser1","SIAHQ",0
"ser1","V",0
"ser1","VS",1
"ser1","VSI",0
"sez1","A",0
"sez1","H",0
"sez1","HQ",0
"sez1","I",0
"sez1","IA",0
"sez1","IAHQ",1
"sez1","IH",0
"sez1","Q",0
"sez1","S",0
"sez1","SIAHQ",0
"sez1","V",0
"sez1","VS",1
"sez1","VSI",0
"sha1","A",0
"sha1","H",0
"sha1","HQ",0
"sha1","I",0
"sha1","IA",0
"sha1","IAHQ",1
"sha1","IH",0
"sha1","Q",0
"sha1","S",0
"sha1","SIAHQ",0
"sha1","V",0
"sha1","VS",1
"sha1","VSI",0
"sho1","A",0
"sho1","H",0
"sho1","HQ",0
"sho1","I",0
"sho1","IA",1
"sho1","IAHQ",0
"sho1","IH",0
"sho1","Q",0
"sho1","S",1
"sho1","SIAHQ",0
"sho1","V",1
"sho1","VS",0
"sho1","VSI",0
"sir1","A",0
"sir1","H",0
"sir1","HQ",1
"sir1","I",0
"sir1","IA",1
"sir1","IAHQ",0
"sir1","IH",0
"sir1","Q",0
"sir1","S",1
"sir1","SIAHQ",0
"sir1","V",1
"sir1","VS",0
"sir1","VSI",0
"son1","A",1
"son1","H",0
"son1","HQ",1
"son1","I",1
"son1","IA",0
"son1","IAHQ",0
"son1","IH",0
"son1","Q",0
"son1","S",0
"son1","SIAHQ",0
"son1","V",0
"son1","VS",1
"son1","VSI",0
"spa1","A",0
"spa1","H",0
"spa1","HQ",0
"spa1","I",0
"spa1","IA",0
"spa1","IAHQ",0
"spa1","IH",0
"spa1","Q",0
"spa1","S",0
"spa1","SIAHQ",0
"spa1","V",0
"spa1","VS",0
"spa1","VSI",0
"sta1","A",0
"sta1","H",0
"sta1","HQ",1
"sta1","I",0
"sta1","IA",1
"sta1","IAHQ",0
"sta1","IH",0
"sta1","Q",0
"sta1","S",0
"sta1","SIAHQ",0
"sta1","V",0
"sta1","VS",1
"sta1","VSI",0
"tan1","A",0
"tan1","H",0
"tan1","HQ",1
"tan1","I",0
"tan1","IA",1
"tan1","IAHQ",0
"tan1","IH",0
"tan1","Q",0
"tan1","S",0
"tan1","SIAHQ",0
"tan1","V",0
"tan1","VS",1
"tan1","VSI",0
"tan2","A",0
"tan2","H",0
"tan2","HQ",0
"tan2","I",0
"tan2","IA",0
"tan2","IAHQ",1
"tan2","IH",0
"tan2","Q",0
"tan2","S",0
"tan2","SIAHQ",0
"tan2","V",0
"tan2","VS",1
"tan2","VSI",0
"tch1","A",0
"tch1","H",0
"tch1","HQ",0
"tch1","I",0
"tch1","IA",0
"tch1","IAHQ",0
"tch1","IH",0
"tch1","Q",0
"tch1","S",0
"tch1","SIAHQ",0
"tch1","V",0
"tch1","VS",0
"tch1","VSI",0
"ten1","A",0
"ten1","H",0
"ten1","HQ",1
"ten1","I",0
"ten1","IA",1
"ten1","IAHQ",0
"ten1","IH",0
"ten1","Q",0
"ten1","S",0
"ten1","SIAHQ",0
"ten1","V",0
"ten1","VS",1
"ten1","VSI",0
"tuc1","A",0
"tuc1","H",0
"tuc1","HQ",1
"tuc1","I",0
"tuc1","IA",1
"tuc1","IAHQ",0
"tuc1","IH",0
"tuc1","Q",0
"tuc1","S",1
"tuc1","SIAHQ",0
"tuc1","V",1
"tuc1","VS",0
"tuc1","VSI",0
"tur1","A",0
"tur1","H",0
"tur1","HQ",0
"tur1","I",0
"tur1","IA",0
"tur1","IAHQ",0
"tur1","IH",0
"tur1","Q",0
"tur1","S",0
"tur1","SIAHQ",1
"tur1","V",0
"tur1","VS",0
"tur1","VSI",0
"txe1","A",0
"txe1","H",0
"txe1","HQ",0
"txe1","I",0
"txe1","IA",0
"txe1","IAHQ",0
"txe1","IH",0
"txe1","Q",0
"txe1","S",0
"txe1","SIAHQ",0
"txe1","V",0
"txe1","VS",0
"txe1","VSI",0
"uan1","A",0
"uan1","H",1
"uan1","HQ",0
"uan1","I",0
"uan1","IA",1
"uan1","IAHQ",0
"uan1","IH",0
"uan1","Q",1
"uan1","S",0
"uan1","SIAHQ",0
"uan1","V",0
"uan1","VS",1
"uan1","VSI",0
"uan2","A",0
"uan2","H",0
"uan2","HQ",0
"uan2","I",0
"uan2","IA",0
"uan2","IAHQ",0
"uan2","IH",0
"uan2","Q",0
"uan2","S",0
"uan2","SIAHQ",0
"uan2","V",0
"uan2","VS",0
"uan2","VSI",0
"uca1","A",1
"uca1","H",0
"uca1","HQ",1
"uca1","I",1
"uca1","IA",0
"uca1","IAHQ",0
"uca1","IH",0
"uca1","Q",0
"uca1","S",1
"uca1","SIAHQ",0
"uca1","V",1
"uca1","VS",0
"uca1","VSI",0
"ula1","A",0
"ula1","H",0
"ula1","HQ",0
"ula1","I",0
"ula1","IA",0
"ula1","IAHQ",1
"ula1","IH",0
"ula1","Q",0
"ula1","S",0
"ula1","SIAHQ",0
"ula1","V",0
"ula1","VS",1
"ula1","VSI",0
"uma1","A",0
"uma1","H",0
"uma1","HQ",1
"uma1","I",0
"uma1","IA",1
"uma1","IAHQ",0
"uma1","IH",0
"uma1","Q",0
"uma1","S",0
"uma1","SIAHQ",0
"uma1","V",0
"uma1","VS",1
"uma1","VSI",0
"una1","A",0
"una1","H",0
"una1","HQ",0
"una1","I",0
"una1","IA",0
"una1","IAHQ",0
"una1","IH",0
"una1","Q",0
"una1","S",0
"una1","SIAHQ",0
"una1","V",0
"una1","VS",0
"una1","VSI",0
"una2","A",0
"una2","H",0
"una2","HQ",1
"una2","I",0
"una2","IA",1
"una2","IAHQ",0
"una2","IH",0
"una2","Q",0
"una2","S",1
"una2","SIAHQ",0
"una2","V",1
"una2","VS",0
"una2","VSI",0
"upa1","A",1
"upa1","H",0
"upa1","HQ",0
"upa1","I",1
"upa1","IA",0
"upa1","IAHQ",0
"upa1","IH",0
"upa1","Q",0
"upa1","S",1
"upa1","SIAHQ",0
"upa1","V",1
"upa1","VS",0
"upa1","VSI",0
"ura1","A",0
"ura1","H",0
"ura1","HQ",1
"ura1","I",0
"ura1","IA",0
"ura1","IAHQ",0
"ura1","IH",0
"ura1","Q",0
"ura1","S",0
"ura1","SIAHQ",0
"ura1","V",0
"ura1","VS",0
"ura1","VSI",0
"urt1","A",0
"urt1","H",0
"urt1","HQ",0
"urt1","I",0
"urt1","IA",0
"urt1","IAHQ",1
"urt1","IH",0
"urt1","Q",0
"urt1","S",0
"urt1","SIAHQ",0
"urt1","V",0
"urt1","VS",1
"urt1","VSI",0
"utl1","A",1
"utl1","H",1
"utl1","HQ",0
"utl1","I",0
"utl1","IA",0
"utl1","IAHQ",0
"utl1","IH",0
"utl1","Q",1
"utl1","S",0
"utl1","SIAHQ",0
"utl1","V",0
"utl1","VS",0
"utl1","VSI",1
"uya1","A",0
"uya1","H",0
"uya1","HQ",1
"uya1","I",0
"uya1","IA",0
"uya1","IAHQ",0
"uya1","IH",0
"uya1","Q",0
"uya1","S",0
"uya1","SIAHQ",0
"uya1","V",0
"uya1","VS",0
"uya1","VSI",0
"uyo1","A",0
"uyo1","H",0
"uyo1","HQ",1
"uyo1","I",0
"uyo1","IA",1
"uyo1","IAHQ",0
"uyo1","IH",0
"uyo1","Q",0
"uyo1","S",1
"uyo1","SIAHQ",0
"uyo1","V",1
"uyo1","VS",0
"uyo1","VSI",0
"van1","A",0
"van1","H",0
"van1","HQ",0
"van1","I",0
"van1","IA",0
"van1","IAHQ",0
"van1","IH",0
"van1","Q",0
"van1","S",0
"van1","SIAHQ",1
"van1","V",0
"van1","VS",0
"van1","VSI",0
"var1","A",0
"var1","H",0
"var1","HQ",0
"var1","I",0
"var1","IA",0
"var1","IAHQ",0
"var1","IH",0
"var1","Q",0
"var1","S",0
"var1","SIAHQ",0
"var1","V",0
"var1","VS",0
"var1","VSI",0
"vic1","A",0
"vic1","H",0
"vic1","HQ",0
"vic1","I",0
"vic1","IA",0
"vic1","IAHQ",1
"vic1","IH",0
"vic1","Q",0
"vic1","S",0
"vic1","SIAHQ",0
"vic1","V",0
"vic1","VS",1
"vic1","VSI",0
"vkh1","A",0
"vkh1","H",0
"vkh1","HQ",0
"vkh1","I",0
"vkh1","IA",0
"vkh1","IAHQ",0
"vkh1","IH",0
"vkh1","Q",0
"vkh1","S",0
"vkh1","SIAHQ",0
"vkh1","V",0
"vkh1","VS",0
"vkh1","VSI",0
"war1","A",0
"war1","H",0
"war1","HQ",0
"war1","I",0
"war1","IA",0
"war1","IAHQ",1
"war1","IH",0
"war1","Q",0
"war1","S",0
"war1","SIAHQ",0
"war1","V",0
"war1","VS",1
"war1","VSI",0
"xun1","A",0
"xun1","H",0
"xun1","HQ",0
"xun1","I",0
"xun1","IA",0
"xun1","IAHQ",0
"xun1","IH",0
"xun1","Q",0
"xun1","S",0
"xun1","SIAHQ",0
"xun1","V",0
"xun1","VS",0
"xun1","VSI",0
"yan1","A",0
"yan1","H",0
"yan1","HQ",0
"yan1","I",0
"yan1","IA",0
"yan1","IAHQ",0
"yan1","IH",1
"yan1","Q",0
"yan1","S",0
"yan1","SIAHQ",0
"yan1","V",0
"yan1","VS",0
"yan1","VSI",0
"yan2","A",0
"yan2","H",0
"yan2","HQ",1
"yan2","I",0
"yan2","IA",0
"yan2","IAHQ",0
"yan2","IH",0
"yan2","Q",0
"yan2","S",0
"yan2","SIAHQ",0
"yan2","V",0
"yan2","VS",0
"yan2","VSI",0
"yan3","A",0
"yan3","H",0
"yan3","HQ",1
"yan3","I",0
"yan3","IA",0
"yan3","IAHQ",0
"yan3","IH",0
"yan3","Q",0
"yan3","S",0
"yan3","SIAHQ",0
"yan3","V",0
"yan3","VS",0
"yan3","VSI",0
"ykh1","A",0
"ykh1","H",0
"ykh1","HQ",0
"ykh1","I",0
"ykh1","IA",0
"ykh1","IAHQ",0
"ykh1","IH",0
"ykh1","Q",0
"ykh1","S",0
"ykh1","SIAHQ",0
"ykh1","V",0
"ykh1","VS",0
"ykh1","VSI",0
"zib1","A",0
"zib1","H",0
"zib1","HQ",0
"zib1","I",0
"zib1","IA",0
"zib1","IAHQ",1
"zib1","IH",0
"zib1","Q",0
"zib1","S",0
"zib1","SIAHQ",0
"zib1","V",0
"zib1","VS",0
"zib1","VSI",0
"zmo1","A",0
"zmo1","H",0
"zmo1","HQ",0
"zmo1","I",0
"zmo1","IA",0
"zmo1","IAHQ",0
"zmo1","IH",0
"zmo1","Q",0
"zmo1","S",0
"zmo1","SIAHQ",0
"zmo1","V",0
"zmo1","VS",0
"zmo1","VSI",0
